UID,SAM_CODE,LAB,ALUMINUM_BATCH_ID,AMMONIA_N_BATCH_ID,ANC_BATCH_ID,CALCIUM_BATCH_ID,CHLORIDE_BATCH_ID,COLOR_BATCH_ID,COND_BATCH_ID,DOC_BATCH_ID,MAGNESIUM_BATCH_ID,NITRATE_N_BATCH_ID,NITRATE_NITRITE_N_BATCH_ID,NITRITE_N_BATCH_ID,NTL_BATCH_ID,PH_BATCH_ID,POTASSIUM_BATCH_ID,PTL_BATCH_ID,SILICA_BATCH_ID,SODIUM_BATCH_ID,SULFATE_BATCH_ID,TOC_BATCH_ID,TSS_BATCH_ID,TURB_BATCH_ID,ALUMINUM_UNITS,AMMONIA_N_UNITS,ANC_UNITS,CALCIUM_UNITS,CHLORIDE_UNITS,COLOR_UNITS,COND_UNITS,DOC_UNITS,MAGNESIUM_UNITS,NITRATE_N_UNITS,NITRATE_NITRITE_N_UNITS,NITRITE_N_UNITS,NTL_UNITS,PH_UNITS,POTASSIUM_UNITS,PTL_UNITS,SILICA_UNITS,SODIUM_UNITS,SULFATE_UNITS,TOC_UNITS,TSS_UNITS,TURB_UNITS,ALUMINUM_DATE_ANALYZED,ALUMINUM_HOLDING_TIME,ALUMINUM_LAB_FLAG,ALUMINUM_LAB_SAMPLE_ID,ALUMINUM_MDL,ALUMINUM_QA_FLAG,ALUMINUM_RESULT,ALUMINUM_RL,AMMONIA_N_DATE_ANALYZED,AMMONIA_N_HOLDING_TIME,AMMONIA_N_LAB_FLAG,AMMONIA_N_LAB_SAMPLE_ID,AMMONIA_N_MDL,AMMONIA_N_QA_FLAG,NH4,AMMONIA_N_RL,ANC_DATE_ANALYZED,ANC_HOLDING_TIME,ANC_LAB_FLAG,ANC_LAB_SAMPLE_ID,ANC_QA_FLAG,ANC_RESULT,CALCIUM_DATE_ANALYZED,CALCIUM_HOLDING_TIME,CALCIUM_LAB_FLAG,CALCIUM_LAB_SAMPLE_ID,CALCIUM_MDL,CALCIUM_QA_FLAG,CALCIUM_RESULT,CALCIUM_RL,CHLORIDE_DATE_ANALYZED,CHLORIDE_HOLDING_TIME,CHLORIDE_LAB_FLAG,CHLORIDE_LAB_SAMPLE_ID,CHLORIDE_MDL,CHLORIDE_QA_FLAG,CHLORIDE_RESULT,CHLORIDE_RL,COLOR_DATE_ANALYZED,COLOR_HOLDING_TIME,COLOR_LAB_FLAG,COLOR_LAB_SAMPLE_ID,COLOR_MDL,COLOR_QA_FLAG,COLOR_RESULT,COLOR_RL,COND_DATE_ANALYZED,COND_HOLDING_TIME,COND_LAB_FLAG,COND_LAB_SAMPLE_ID,COND_MDL,COND_QA_FLAG,COND_RESULT,COND_RL,DOC_DATE_ANALYZED,DOC_HOLDING_TIME,DOC_LAB_FLAG,DOC_LAB_SAMPLE_ID,DOC_MDL,DOC_QA_FLAG,DOC_RESULT,DOC_RL,MAGNESIUM_DATE_ANALYZED,MAGNESIUM_HOLDING_TIME,MAGNESIUM_LAB_FLAG,MAGNESIUM_LAB_SAMPLE_ID,MAGNESIUM_MDL,MAGNESIUM_QA_FLAG,MAGNESIUM_RESULT,MAGNESIUM_RL,NITRATE_N_DATE_ANALYZED,NITRATE_N_HOLDING_TIME,NITRATE_N_LAB_FLAG,NITRATE_N_LAB_SAMPLE_ID,NITRATE_N_MDL,NITRATE_N_QA_FLAG,NITRATE_N_RESULT,NITRATE_N_RL,NITRATE_NITRITE_N_DATE_ANALYZED,NITRATE_NITRITE_N_HOLDING_TIME,NITRATE_NITRITE_N_LAB_FLAG,NITRATE_NITRITE_N_LAB_SAMPLE_ID,NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_QA_FLAG,NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RL,NITRITE_N_DATE_ANALYZED,NITRITE_N_HOLDING_TIME,NITRITE_N_LAB_FLAG,NITRITE_N_LAB_SAMPLE_ID,NITRITE_N_MDL,NITRITE_N_QA_FLAG,NITRITE_N_RESULT,NITRITE_N_RL,NTL_DATE_ANALYZED,NTL_HOLDING_TIME,NTL_LAB_FLAG,NTL_LAB_SAMPLE_ID,NTL_MDL,NTL_QA_FLAG,NTL_RESULT,NTL_RL,PH_DATE_ANALYZED,PH_HOLDING_TIME,PH_LAB_FLAG,PH_LAB_SAMPLE_ID,PH_QA_FLAG,PH_RESULT,POTASSIUM_DATE_ANALYZED,POTASSIUM_HOLDING_TIME,POTASSIUM_LAB_FLAG,POTASSIUM_LAB_SAMPLE_ID,POTASSIUM_MDL,POTASSIUM_QA_FLAG,POTASSIUM_RESULT,POTASSIUM_RL,PTL_DATE_ANALYZED,PTL_HOLDING_TIME,PTL_LAB_FLAG,PTL_LAB_SAMPLE_ID,PTL_MDL,PTL_QA_FLAG,PTL,PTL_RL,SILICA_DATE_ANALYZED,SILICA_HOLDING_TIME,SILICA_LAB_FLAG,SILICA_LAB_SAMPLE_ID,SILICA_MDL,SILICA_QA_FLAG,SILICA_RESULT,SILICA_RL,SODIUM_DATE_ANALYZED,SODIUM_HOLDING_TIME,SODIUM_LAB_SAMPLE_ID,SODIUM_MDL,SODIUM_QA_FLAG,SODIUM_RESULT,SODIUM_RL,SULFATE_DATE_ANALYZED,SULFATE_HOLDING_TIME,SULFATE_LAB_FLAG,SULFATE_LAB_SAMPLE_ID,SULFATE_MDL,SULFATE_QA_FLAG,SULFATE_RESULT,SULFATE_RL,TOC_HOLDING_TIME,TOC_RESULT,TSS_DATE_ANALYZED,TSS_HOLDING_TIME,TSS_LAB_SAMPLE_ID,TSS_MDL,TSS_QA_FLAG,TSS_RESULT,TSS_RL,TURB_DATE_ANALYZED,TURB_HOLDING_TIME,TURB_LAB_FLAG,TURB_LAB_SAMPLE_ID,TURB_MDL,TURB_QA_FLAG,TURB_RESULT,TURB_RL,ANC_FLAG,CALCIUM_FLAG,CHLORIDE_FLAG,COLOR_FLAG,COND_FLAG,DOC_FLAG,MAGNESIUM_FLAG,NITRATE_N_FLAG,NITRATE_NITRITE_N_FLAG,NTL_FLAG,PH_FLAG,POTASSIUM_FLAG,PTL_FLAG,SILICA_FLAG,SODIUM_FLAG,SULFATE_FLAG,TSS_FLAG,TURB_FLAG,CHEM_SAMPLE_ID,CHEM_SHIP_FLAG,NUTS_SAMPLE_ID,NUTS_SHIP_FLAG,HUC_8,LAT_DD83,LON_DD83,AGGR_ECO9_2015
7361,REGULAR,WRS,121106.1,120730.1,120726.1,121106.1,120726.1,120726,120726.1,120814.1,121106.1,120726.1,120726.1,120726.1,120801.1,120726.1,121106.1,120801.1,120726.1,121106.1,120726.1,,,120726.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/6/2012,105.0,<LRL (0.02),1210521.0,0.01,ND,0.003,0.02,7/30/2012,6.0,,1210521,0.002,,0.02,0.004,7/26/2012,2.0,,1210521,,52.7,11/6/2012,105.0,,1210521,0.02,,4.43,0.04,7/26/2012,2.0,,1210521,0.03,,7.341,0.06,7/26/2012,2.0,,1210521,,L,2.0,5.0,7/26/2012,2.0,,1210521,,,66.6,2.0,8/14/2012,21.0,,1210521,0.1,,1.44,0.2,11/6/2012,105.0,,1210521,0.01,,0.9890000000000001,0.02,7/26/2012,2.0,<LRL (0.02),1210521,0.01,ND,0.008,0.02,7/26/2012,2.0,,1210521,0.01,ND,0.008,0.02,7/26/2012,2.0,<LRL (0.02),1210521.0,0.01,ND,0.0,0.02,8/1/2012,8.0,,1210521,0.01,,0.141,0.02,7/26/2012,2.0,,1210521,,6.63,11/6/2012,105.0,,1210521,0.04,,0.693,0.08,8/1/2012,8.0,,1210521,2.0,,22.0,4,7/26/2012,2.0,,1210521,0.005,,2.923,0.01,11/6/2012,105.0,1210521,0.02,,4.27,0.04,7/26/2012,2.0,,1210521,0.09,,13.911,0.18,,,,,,,,,,7/26/2012,2.0,,1210521,,L,0.9,2.0,,,,,,,,,,,,,,,,,,,648650,,648653,,5020004,39.75769613,-79.55160947,['SAP']
7364,REGULAR,OKDEQ,,NH3-20120725,ANC-20120807,CA-20120727,CL-20120802,COLOR-20120725,COND-20120725,DOC-20120801,MG-20120727,NO2NO3-00104,NO2NO3-00104,,TN-20120911,PH-20120725,K-20120727,TP-20120731,SIO2-20120727,NA-20120727,SO4-20120802,,TSS-20120725,TURB-20120725,,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,mg/L,NTU,,,,,,,,,7/25/2012,2.0,,NLA_OK-306,0.013000000000000001,L,0.1,0.1,8/7/2012,15.0,,NLA_OK-306,,3190.0,7/27/2012,4.0,,NLA_OK-306,0.13,,20.7,1.0,8/2/2012,10.0,,NLA_OK-306,0.391,,37.7,10.0,7/25/2012,2.0,,NLA_OK-306,,,20.0,1.0,7/25/2012,2.0,,NLA_OK-306,,,440.0,2.0,8/1/2012,9.0,,NLA_OK-306,0.061,,7.98,0.5,7/27/2012,4.0,,NLA_OK-306,0.12,,26.4,1.0,7/25/2012,2.0,,NLA_OK-306,0.008,L,0.05,0.05,7/25/2012,2.0,,NLA_OK-306,0.008,L,0.05,0.05,,,,,,,,,9/11/2012,50.0,,NLA_OK-306,CALC,,0.57,0.1,7/25/2012,2.0,,NLA_OK-306,,8.12,7/27/2012,4.0,,NLA_OK-306,0.14,,3.27,1.0,7/31/2012,8.0,,NLA_OK-306,4.0,L,5.0,5,7/27/2012,4.0,,NLA_OK-306,0.011000000000000001,,4.56,0.05,7/27/2012,4.0,NLA_OK-306,0.14,,23.8,1.0,8/2/2012,10.0,,NLA_OK-306,0.894,,14.4,10.0,,,7/25/2012,2.0,NLA_OK-306,,,12.0,10.0,7/25/2012,2.0,,NLA_OK-306,,,3.26,0.2,,,,,,,,,,,,,,,,,,,642410,,642413,,11100303,35.83096575,-97.27012902,['SPL']
7366,REGULAR,WPCL,,L-387-12_12_2617,L-387-12_12_2617,L-387-12_12_2617,L-387-12_12_2617,L-387-12_12_2617,L-387-12_12_2617,L-387-12_12_2617,L-387-12_12_2617,L-387-12_12_2617,L-387-12_12_2617,,L-387-12_12_2617,L-387-12_12_2617,L-387-12_12_2617,L-387-12_12_2617,L-387-12_12_2617,L-387-12_12_2617,L-387-12_12_2617,,L-387-12_12_2617,,,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,mg/L,,,,,,,,,,,,,NLA2012-CA-200,0.0024,L,0.0031,0.02,7/25/2012,2.0,,NLA2012-CA-200,,144.0,7/25/2012,2.0,,NLA2012-CA-200,0.01,,0.98,0.03,7/25/2012,2.0,,NLA2012-CA-200,0.04,L,0.19,0.2,7/25/2012,2.0,,NLA2012-CA-200,5.0,ND,5.0,5.0,7/25/2012,2.0,,NLA2012-CA-200,0.1,,16.0,0.3,7/25/2012,2.0,,NLA2012-CA-200,0.5,,1.04,1.0,7/25/2012,2.0,,NLA2012-CA-200,0.003,,0.16,0.01,7/25/2012,2.0,,NLA2012-CA-200,0.005,ND,0.005,0.01,7/25/2012,2.0,,NLA2012-CA-200,0.005,ND,0.005,0.01,,,,,,,,,7/25/2012,2.0,,NLA2012-CA-200,0.0208,,0.152,0.05,7/25/2012,2.0,,NLA2012-CA-200,,6.02,7/25/2012,2.0,,NLA2012-CA-200,0.01,,0.64,0.03,7/25/2012,2.0,,NLA2012-CA-200,4.1,ND,4.1,10,7/25/2012,2.0,,NLA2012-CA-200,0.018000000000000002,,3.05,0.1,7/25/2012,2.0,NLA2012-CA-200,0.003,,0.61,0.01,7/25/2012,2.0,,NLA2012-CA-200,0.08,L,0.2,0.4,,,7/25/2012,2.0,NLA2012-CA-200,0.3,L,0.5,2.0,7/25/2012,2.0,,NLA2012-CA-200,,K,,,LAB_1,LAB_2,LAB_4,LAB_5,LAB_15,LAB_6,LAB_2,LAB_8,LAB_9,LAB_1,LAB_16,LAB_2,LAB_2,LAB_10,LAB_2,LAB_11,LAB_12,,647780,,647783,,16050102,39.36848919,-120.32247199999999,['WMT']
7367,REGULAR,WRS,121106.1,120725.2,120724.1,121106.1,120726.1,120724,120724.1,120814.1,121106.1,120726.1,120726.1,120726.1,120727.1,120724.1,121106.1,120727.1,120724.1,121106.1,120726.1,,,120724.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/6/2012,106.0,<LRL (0.02),1210488.0,0.01,L,0.017,0.02,7/25/2012,2.0,,1210488,0.002,,0.03,0.004,7/24/2012,1.0,,1210488,,480.1,11/6/2012,106.0,,1210488,0.02,,6.638,0.04,7/26/2012,3.0,,1210488,0.03,,2.1069999999999998,0.06,7/24/2012,1.0,,1210488,,,13.0,5.0,7/24/2012,1.0,,1210488,,,58.8,2.0,8/14/2012,22.0,,1210488,0.1,,1.63,0.2,11/6/2012,106.0,,1210488,0.01,,1.8130000000000002,0.02,7/26/2012,3.0,<LRL (0.02),1210488,0.01,ND,0.006999999999999999,0.02,7/26/2012,3.0,,1210488,0.01,ND,0.008,0.02,7/26/2012,3.0,<LRL (0.02),1210488.0,0.01,L,0.001,0.02,7/27/2012,4.0,,1210488,0.01,,0.114,0.02,7/24/2012,1.0,,1210488,,7.68,11/6/2012,106.0,,1210488,0.04,,0.434,0.08,7/27/2012,4.0,,1210488,2.0,,6.0,4,7/24/2012,1.0,,1210488,0.005,,3.312,0.01,11/6/2012,106.0,1210488,0.02,,1.538,0.04,7/26/2012,3.0,,1210488,0.09,,3.029,0.18,,,,,,,,,,7/24/2012,1.0,,1210488,,L,0.14,2.0,,,,,,,,,,,,,,,,,,,647060,,647063,,16020204,40.58885713,-111.58997839999999,['WMT']
7368,REGULAR,WRS,121106.1,120730.1,120725.1,121106.1,120726.1,120725,120725.1,120814.1,121106.1,120726.1,120726.1,120726.1,120727.1,120725.1,121106.1,120727.1,120726.1,121106.1,120726.1,,,120725.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/6/2012,106.0,<LRL (0.02),1210507.0,0.01,ND,0.008,0.02,7/30/2012,7.0,,1210507,0.002,,0.038,0.004,7/25/2012,2.0,,1210507,,1177.0,11/6/2012,106.0,,1210507,0.02,,22.31,0.04,7/26/2012,3.0,,1210507,0.03,,32.048,0.06,7/25/2012,2.0,,1210507,,,14.0,5.0,7/25/2012,2.0,,1210507,,,345.0,2.0,8/14/2012,22.0,,1210507,0.1,,2.68,0.2,11/6/2012,106.0,,1210507,0.01,,8.229,0.02,7/26/2012,3.0,,1210507,0.01,,0.08,0.02,7/26/2012,3.0,,1210507,0.01,,0.086,0.02,7/26/2012,3.0,<LRL (0.02),1210507.0,0.01,L,0.006,0.02,7/27/2012,4.0,,1210507,0.01,,0.344,0.02,7/25/2012,2.0,,1210507,,7.99,11/6/2012,106.0,,1210507,0.04,,2.269,0.08,7/27/2012,4.0,,1210507,2.0,,37.0,4,7/26/2012,3.0,,1210507,0.005,,2.698,0.01,11/6/2012,106.0,1210507,0.02,,31.17,0.04,7/26/2012,3.0,,1210507,0.09,,56.28,0.18,,,,,,,,,,7/25/2012,2.0,,1210507,,,5.36,2.0,,,,,,,,,,,,,,,,,,,646490,,646493,,3160201,32.51586852,-87.86108477,['CPL']
7369,REGULAR,WRS,121107.1,120730.1,120726.1,121107.1,120726.1,120726,120726.1,120815.1,121107.1,120726.1,120726.1,120726.1,120801.1,120726.1,121107.1,120801.1,120726.1,121107.1,120726.1,,,120726.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/7/2012,107.0,<LRL (0.02),1210528.0,0.01,ND,0.0,0.02,7/30/2012,7.0,,1210528,0.002,,0.027999999999999997,0.004,7/26/2012,3.0,,1210528,,2413.0,11/7/2012,107.0,,1210528,0.02,,16.21,0.04,7/26/2012,3.0,,1210528,0.03,,5.946000000000001,0.06,7/26/2012,3.0,,1210528,,,12.0,5.0,7/26/2012,3.0,,1210528,,,283.0,2.0,8/15/2012,23.0,,1210528,0.1,,8.11,0.2,11/7/2012,107.0,,1210528,0.01,,15.39,0.02,7/26/2012,3.0,<LRL (0.02),1210528,0.01,ND,0.0,0.02,7/26/2012,3.0,,1210528,0.01,ND,0.0,0.02,7/26/2012,3.0,<LRL (0.02),1210528.0,0.01,ND,0.0,0.02,8/1/2012,9.0,,1210528,0.01,,1.905,0.02,7/26/2012,3.0,,1210528,,9.0,11/7/2012,107.0,,1210528,0.04,,8.541,0.08,8/1/2012,9.0,,1210528,2.0,,144.0,4,7/26/2012,3.0,,1210528,0.005,,4.669,0.01,11/7/2012,107.0,1210528,0.02,,17.15,0.04,7/26/2012,3.0,,1210528,0.09,,18.825,0.18,,,,,,,,,,7/26/2012,3.0,,1210528,,,21.24,2.0,,,,,,,,,,,,,,,,,,,649580,Ship Flag,649583,Ship Flag,10200203,41.03542015,-96.83772744,['TPL']
7370,REGULAR,WRS,121106.1,120730.1,120725.1,121106.1,120726.1,120725,120725.1,120814.1,121106.1,120726.1,120726.1,120726.1,120727.1,120725.1,121106.1,120727.1,120726.1,121106.1,120726.1,,,120725.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/6/2012,106.0,<LRL (0.02),1210496.0,0.01,ND,0.0,0.02,7/30/2012,7.0,,1210496,0.002,,0.019,0.004,7/25/2012,2.0,,1210496,,2979.0,11/6/2012,106.0,,1210496,0.02,,38.61,0.04,7/26/2012,3.0,,1210496,0.03,,18.069000000000003,0.06,7/25/2012,2.0,,1210496,,,16.0,5.0,7/25/2012,2.0,,1210496,,,358.0,2.0,8/14/2012,22.0,,1210496,0.1,,8.68,0.2,11/6/2012,106.0,,1210496,0.01,,18.17,0.02,7/26/2012,3.0,<LRL (0.02),1210496,0.01,ND,0.002,0.02,7/26/2012,3.0,,1210496,0.01,ND,0.002,0.02,7/26/2012,3.0,<LRL (0.02),1210496.0,0.01,ND,0.0,0.02,7/27/2012,4.0,,1210496,0.01,,1.051,0.02,7/25/2012,2.0,,1210496,,8.54,11/6/2012,106.0,,1210496,0.04,,4.408,0.08,7/27/2012,4.0,,1210496,2.0,,58.0,4,7/26/2012,3.0,,1210496,0.005,,16.357,0.01,11/6/2012,106.0,1210496,0.02,,7.125,0.04,7/26/2012,3.0,,1210496,0.09,,17.449,0.18,,,,,,,,,,7/25/2012,2.0,,1210496,,,4.72,2.0,,,,,,,,,,,,,,,,,,,654650,,654653,,5120106,41.07631805,-86.46293011,['UMW']
7371,REGULAR,WRS,121106.1,120730.1,120725.1,121106.1,120726.1,120725,120725.1,120814.1,121106.1,120726.1,120726.1,120726.1,120727.1,120725.1,121106.1,120727.1,120726.1,121106.1,120726.1,,,120725.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/6/2012,106.0,<LRL (0.02),1210499.0,0.01,ND,0.0,0.02,7/30/2012,7.0,,1210499,0.002,,0.013000000000000001,0.004,7/25/2012,2.0,,1210499,,3373.0,11/6/2012,106.0,,1210499,0.02,,49.83,0.04,7/26/2012,3.0,,1210499,0.03,,29.244,0.06,7/25/2012,2.0,,1210499,,,7.0,5.0,7/25/2012,2.0,,1210499,,,502.0,2.0,8/14/2012,22.0,,1210499,0.1,,3.78,0.2,11/6/2012,106.0,,1210499,0.01,,25.38,0.02,7/26/2012,3.0,<LRL (0.02),1210499,0.01,ND,0.002,0.02,7/26/2012,3.0,,1210499,0.01,ND,0.002,0.02,7/26/2012,3.0,<LRL (0.02),1210499.0,0.01,ND,0.0,0.02,7/27/2012,4.0,,1210499,0.01,,0.531,0.02,7/25/2012,2.0,,1210499,,8.56,11/6/2012,106.0,,1210499,0.04,,3.653,0.08,7/27/2012,4.0,,1210499,2.0,,151.0,4,7/26/2012,3.0,,1210499,0.005,,26.551,0.01,11/6/2012,106.0,1210499,0.02,,15.29,0.04,7/26/2012,3.0,,1210499,0.09,,55.8,0.18,,,,,,,,,,7/25/2012,2.0,,1210499,,,15.49,2.0,,,,,,,,,,,,,,,,,,,629390,,629393,,7100006,42.62364617,-95.19096081,['TPL']
7372,REGULAR,WRS,121106.1,120730.1,120725.1,121106.1,120726.1,120725,120725.1,120814.1,121106.1,120726.1,120726.1,120726.1,120727.1,120725.1,121106.1,120727.1,120726.1,121106.1,120726.1,,,120725.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/6/2012,106.0,,1210506.0,0.01,,0.039,0.02,7/30/2012,7.0,,1210506,0.002,,0.013999999999999999,0.004,7/25/2012,2.0,,1210506,,298.2,11/6/2012,106.0,,1210506,0.02,,4.321000000000001,0.04,7/26/2012,3.0,,1210506,0.03,,93.525,0.06,7/25/2012,2.0,,1210506,,,38.0,5.0,7/25/2012,2.0,,1210506,,,392.0,2.0,8/14/2012,22.0,,1210506,0.1,,6.71,0.2,11/6/2012,106.0,,1210506,0.01,,6.109,0.02,7/26/2012,3.0,,1210506,0.01,,0.022000000000000002,0.02,7/26/2012,3.0,,1210506,0.01,,0.023,0.02,7/26/2012,3.0,<LRL (0.02),1210506.0,0.01,L,0.001,0.02,7/27/2012,4.0,,1210506,0.01,,0.44,0.02,7/25/2012,2.0,,1210506,,7.34,11/6/2012,106.0,,1210506,0.04,,3.425,0.08,7/27/2012,4.0,,1210506,2.0,,54.0,4,7/26/2012,3.0,,1210506,0.005,,7.85,0.01,11/6/2012,106.0,1210506,0.02,,57.84,0.04,7/26/2012,3.0,,1210506,0.09,,17.81,0.18,,,,,,,,,,7/25/2012,2.0,,1210506,,,4.34,2.0,,,,,,,,,,,,,,,,,,,621590,,621593,,3170006,30.4715671,-88.61299272,['CPL']
7374,REGULAR,WRS,121106.1,120725.2,120724.1,121106.1,120726.1,120724,120724.1,120814.1,121106.1,120726.1,120726.1,120726.1,120727.1,120724.1,121106.1,120727.1,120724.1,121106.1,120726.1,,,120724.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/6/2012,108.0,<LRL (0.02),1210486.0,0.01,ND,0.003,0.02,7/25/2012,4.0,,1210486,0.002,,0.03,0.004,7/24/2012,3.0,,1210486,,1790.0,11/6/2012,108.0,,1210486,0.02,,29.65,0.04,7/26/2012,5.0,,1210486,0.03,,15.72,0.06,7/24/2012,3.0,,1210486,,,20.0,5.0,7/24/2012,3.0,,1210486,,,450.0,2.0,8/14/2012,24.0,,1210486,0.1,,2.5,0.2,11/6/2012,108.0,,1210486,0.01,,16.3,0.02,7/26/2012,5.0,<LRL (0.02),1210486,0.01,ND,0.006,0.02,7/26/2012,5.0,,1210486,0.01,ND,0.006,0.02,7/26/2012,5.0,<LRL (0.02),1210486.0,0.01,ND,0.0,0.02,7/27/2012,6.0,,1210486,0.01,,0.376,0.02,7/24/2012,3.0,,1210486,,8.28,11/6/2012,108.0,,1210486,0.04,,2.873,0.08,7/27/2012,6.0,,1210486,2.0,,25.0,4,7/24/2012,3.0,,1210486,0.005,,2.2119999999999997,0.01,11/6/2012,108.0,1210486,0.02,,37.92,0.04,7/26/2012,5.0,,1210486,0.09,,108.71700000000001,0.18,,,,,,,,,,7/24/2012,3.0,,1210486,,,2.29,2.0,,,,,,,,,,,,,,,,,,,646610,Ship Flag,646613,Ship Flag,3160112,33.29204144,-87.3913824,['SAP']
7375,REGULAR,WRS,121106.1,120725.2,120724.1,121106.1,120726.1,120724,120724.1,120810.1,121106.1,120726.1,120726.1,120726.1,120727.1,120724.1,121106.1,120727.1,120724.1,121106.1,120726.1,,,120724.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/6/2012,107.0,<LRL (0.02),1210484.0,0.01,ND,0.002,0.02,7/25/2012,3.0,,1210484,0.002,,0.023,0.004,7/24/2012,2.0,,1210484,,418.7,11/6/2012,107.0,,1210484,0.02,,4.6080000000000005,0.04,7/26/2012,4.0,,1210484,0.03,,1.949,0.06,7/24/2012,2.0,,1210484,,,21.0,5.0,7/24/2012,2.0,,1210484,,,52.4,2.0,8/10/2012,19.0,,1210484,0.1,,3.82,0.2,11/6/2012,107.0,,1210484,0.01,,2.225,0.02,7/26/2012,4.0,<LRL (0.02),1210484,0.01,ND,0.003,0.02,7/26/2012,4.0,,1210484,0.01,ND,0.003,0.02,7/26/2012,4.0,<LRL (0.02),1210484.0,0.01,ND,0.0,0.02,7/27/2012,5.0,,1210484,0.01,,0.379,0.02,7/24/2012,2.0,,1210484,,7.73,11/6/2012,107.0,,1210484,0.04,,1.123,0.08,7/27/2012,5.0,,1210484,2.0,,33.0,4,7/24/2012,2.0,,1210484,0.005,,5.0489999999999995,0.01,11/6/2012,107.0,1210484,0.02,,1.703,0.04,7/26/2012,4.0,,1210484,0.09,,2.0580000000000003,0.18,,,,,,,,,,7/24/2012,2.0,,1210484,,,4.15,2.0,,,,,,,,,,,,,,,,,,,646550,,646553,,3160106,33.36486204,-88.16688028,['CPL']
